Time	Mean	Median	Upper	Lower
2019.5	595.126626133074	525.5558727724721	1371.9949458835606	237.11394084026944
2015.479435522102	594.3054605456201	559.4147949230861	1117.5039032913396	283.73059943653135
2011.458871044204	689.3461212303728	559.4639820389738	1882.7782517472515	198.0874977014907
2007.438306566306	361.75965740527516	333.68506540561833	731.3336516068047	172.005385871862
2003.417742088408	249.22050028196892	226.42645278558632	542.1136519020547	94.72451132179945
1999.39717761051	362.6422827417927	360.42454012679667	647.2335415077799	140.87819096155783
1995.376613132612	472.44337761134744	466.9177013843539	730.0004594740288	249.17227076614637
1991.356048654714	487.48972324187184	477.46051855329017	740.0758390383612	289.08817898425093
1987.335484176816	488.7462908971508	479.10400291945365	731.8215546484153	293.7881075182478
1983.314919698918	488.5097954785213	480.20123732609596	722.8078759835689	295.0368206462866
1979.29435522102	491.1985287880215	483.0760068860713	722.419126681878	302.43405205977194
1975.273790743122	500.71625740326533	489.27238211877227	746.0606109742423	323.5383107935346
1971.253226265224	507.7828520272725	495.14303148547674	759.3347311062261	333.10282581885133
1967.232661787326	512.9475296743559	498.41821273159286	773.6333729745339	337.460525406919
1963.212097309428	517.2964526579253	501.17401703806297	796.2580988481227	342.2630733818513
1959.19153283153	522.29622630509	503.86872687375353	813.6769069799983	347.29657035272453
1955.170968353632	526.7947241199303	506.57875029156827	834.685227321215	350.2574920595775
1951.150403875734	531.1943638118084	508.8898039274744	850.7907548791364	351.784200728773
1947.129839397836	536.3781679430042	510.7780107479984	879.0243108239799	354.42684416130624
1943.109274919938	543.944588899213	513.6925562251995	923.4793510457774	357.63714519085573
1939.0887104420399	551.4412071264095	517.1279755468823	973.3478672223272	360.0710151289872
1935.0681459641419	560.8036930507299	519.9498170342457	1040.2527965992956	361.6943901203529
1931.0475814862439	569.4816652018208	522.5826189902144	1122.5082968486925	363.2518078880831
1927.0270170083459	574.2493763964947	523.6349657012241	1168.3949069176817	364.09094867968025
1923.0064525304479	577.2470060801226	524.6658360123957	1199.8187029168491	364.6360255339408
1918.9858880525499	578.8358110273089	524.7945358657121	1212.1480704552114	364.6360255339408
1914.9653235746518	579.895174208319	525.1964082293367	1217.124150966982	364.6360255339408
1910.9447590967538	580.0925908322105	525.2352116291305	1217.600429309671	364.09094867968025
1906.9241946188558	580.2868345239605	525.2408722148842	1222.6764521319528	363.96309122252677
1902.9036301409578	580.2337602526767	525.1964082293367	1222.6764521319528	363.5780161010818
1898.8830656630598	579.887851250679	525.1647295951838	1217.124150966982	362.57916168555545
1894.8625011851618	579.6093808860394	524.8928230534502	1217.085133538477	361.6943901203529
1890.8419367072638	579.2207370123407	524.6402842581964	1217.124150966982	360.5995516386416
1886.8213722293658	578.2735731363739	524.0259565887192	1217.085133538477	359.07607208085466
1882.8008077514678	575.9403132673916	522.948506961008	1212.1262999529515	354.5060411819991
1878.7802432735698	572.7900151487466	521.7047566018905	1199.8187029168491	347.6846247927639
1874.7596787956718	569.1111676856618	520.329726337546	1182.4732763230986	337.7411803415259
1870.7391143177738	564.5427528864786	518.1372017233294	1162.4779947517145	323.5383107935346
1866.7185498398758	559.357905066671	515.6331158072203	1134.8826665173383	298.11345879670193
1862.6979853619778	553.0003134945965	512.4905681449294	1103.0070609784686	274.073935415666
1858.6774208840798	545.4159882000831	509.88451934259854	1074.7178289483106	252.62393965948073
1854.6568564061818	536.6526569071658	506.24682307959785	1013.5530284468459	234.34743278460198
1850.6362919282838	528.2879096539427	502.8511984148147	976.4676538262139	219.93573422282347
1846.6157274503857	520.8513652538511	499.4335073045467	941.2816195296584	212.485916944849
1842.5951629724877	513.5310818422082	496.7069338302375	901.0682173447382	207.72553084748856
1838.5745984945897	507.91752145489306	493.6425837515743	883.7838150755796	202.44776239909484
1834.5540340166917	502.9427468837051	491.0535628720776	864.7106353243367	199.08217422781405
1830.5334695387937	497.61527357766545	488.8013241270656	844.5466619200118	196.74672705363622
1826.5129050608957	493.79673380405995	487.3029024193243	833.2874126620436	192.82979180910186
1822.4923405829977	491.243707453286	485.74537331743466	824.5379427243587	191.58442857119385
1818.4717761050997	488.3191015404412	484.5978885957973	810.5751634356916	190.9935838621543
1814.4512116272017	486.7364657141997	483.93565396000946	804.1319202503248	190.43652234337807
1810.4306471493037	485.68526548073504	483.1721740206641	801.5865173419778	190.20345762502205
1806.4100826714057	484.81472355237486	482.63741501404746	800.780897118237	190.19745807813987
1802.3895181935077	484.25512571632254	482.3115617286784	800.780897118237	190.12205799179864
1798.3689537156097	483.5963467873467	482.06287843489474	799.14408902369	190.12205799179864
